LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,13308330-5501,Active,"Brent And Tirzah Services, LLC",2023-05-08,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12937013-5501,Active,"Don Mac Plumbing, LLC",2022-07-27,2025-11-30,restricted,restricted,Preston,ID,83263,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10149562-5501,Active,Inline Construction LLC,2016-11-04,2025-11-30,restricted,restricted,HIGHLAND,UT,840033461,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13696259-5501,Active,Utah Pipe Pros LLC,2024-03-22,2025-11-30,restricted,restricted,American Fork,UT,84003,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11593579-5501,Active,"Omnia Plumbing and Construction, LLC",2019-12-31,2025-11-30,restricted,restricted,MILLVILLE,UT,84326,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,362234-5501,Active,M K B Mechanical Inc,1998-09-02,2025-11-30,restricted,restricted,MURRAY,UT,841077886,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12162512-5501,Active,Peerless Plumbing LLC,2022-02-18,2025-11-30,restricted,restricted,Tooele,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,356633-5501,Active,"D C Plumbing and Mechanical, Inc.",1998-05-27,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84119,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11790177-5501,Active,"Ninja Heating and, Air Inc.",2020-06-25,2025-11-30,restricted,restricted,EAGLE MOUNTAIN,UT,84005,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5341336-5501,Active,"S.V. MECHANICAL, INC.",2003-07-23,2025-11-30,restricted,restricted,Pleasant View,UT,84414,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13442464-5501,Active,McArthur Plumbing & Mechanical LLC,2023-06-26,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,13944644-5501,Active,Flaming Gorge Plumbing LLC,2024-05-21,2025-11-30,restricted,restricted,Manila,UT,84046,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13409986-5501,Active,Drumburton Plumbing LLC,2023-06-07,2025-11-30,restricted,restricted,Draper,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,359414-5501,Active,Chris Sullivan Plumbing LLC,1998-07-09,2025-11-30,restricted,restricted,HERRIMAN,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10682019-5501,Active,"Briskey Plumbing Specialists, Inc.",2018-01-29,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,231989-5501,Active,P and P Construction Company,1911-01-01,2025-11-30,restricted,restricted,MOAB,UT,84532,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13714413-5501,Active,Precision Mechanical Plumbing LLC,2024-05-23,2025-11-30,restricted,restricted,Orem,UT,84057,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8165683-5501,Active,Donio Plumbing L.L.C.,2012-01-10,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9262250-5501,Active,"Easy Plumbing & Heating, LLC",2015-01-28,2025-11-30,restricted,restricted,FAIRVIEW,UT,84629,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12822112-5501,Active,Shane Greene Plumbing Inc,2022-04-28,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84120,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4551175-5501,Active,"Sierra West Plumbing, Inc.",2000-05-22,2025-11-30,restricted,restricted,Colorado City,AZ,86021,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7738527-5501,Active,"Stallion Plumbing & Drains, Inc.",2010-08-23,2025-11-30,restricted,restricted,KEARNS,UT,84118,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,13516553-5501,Active,RattleSnake Plumbing LLC,2023-09-27,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,9259101-5501,Active,"Adams Plumbing, LLC",2014-12-26,2025-11-30,restricted,restricted,ENTERPRISE,UT,84725,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,6611999-5501,Active,"Western Piping & Supply, LLC",2007-05-16,2025-11-30,restricted,restricted,NEPHI,UT,84648,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,250710-5501,Active,"Neff Plumbing, Inc.",1991-06-18,2025-11-30,restricted,restricted,SANDY,UT,84092,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5017963-5501,Active,SALT LAKE METRO PLUMBING COMPANY,2003-11-18,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,841051909,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5763532-5501,Active,All American Plumbing LLC,2004-11-08,2025-11-30,restricted,restricted,SARATOGA SPRINGS,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14210211-5501,Active,TPV Plumbing LLC,2025-03-10,2027-11-30,restricted,restricted,Springville,UT,84663,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6039840-5501,Active,"All Plumb, LLC",2005-10-28,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11896819-5501,Active,"The Plumbing Brothers, LLC",2020-08-14,2025-11-30,restricted,restricted,WASHINGTON TERRACE,UT,84405,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11493580-5501,Active,Heritage Heating and Air LLC,2019-10-25,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9137824-5501,Active,Capitol Plumbing and Heating L.L.C.,2014-08-22,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84116,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4906784-5501,Active,"TPS, PC",2001-12-10,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7611897-5501,Active,"ACCO Engineered Systems, Inc.",2010-04-14,2025-11-30,restricted,restricted,PASADENA,CA,911011895,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,370414-5501,Active,Mountain Valley Plumbing Inc,1999-03-18,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7858468-5501,Active,Down System Plumbing LLC,2011-01-05,2025-11-30,restricted,restricted,BLUFFDALE,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6505508-5501,Active,"M Plumbing, LLC",2007-03-06,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,233591-5501,Active,Cache Valley Mechanical Inc,1911-01-01,2025-11-30,restricted,restricted,HYDE PARK,UT,843180505,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9234473-5501,Active,"Prestige Plumbing, LLC",2015-01-23,2025-11-30,restricted,restricted,FARMINGTON,UT,84025,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11471461-5501,Active,S&B Plumbing LLC,2019-10-01,2025-11-30,restricted,restricted,Marriott Slaterville,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13103939-5501,Active,Gonzalez Plumbing LLC,2022-11-07,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11343602-5501,Active,"Wheelhouse Heating and Air, LLC",2019-07-29,2025-11-30,restricted,restricted,Salt Lake City,UT,84115,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4944441-5501,Active,"IDEAL HEATING & COOLING, INC.",2002-06-18,2025-11-30,restricted,restricted,PARK CITY,UT,84098,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13487623-5501,Active,"Preferred Plumbing, L.L.C.",2023-08-31,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,243936-5501,Active,Vic Mangone,1984-05-03,2025-11-30,restricted,restricted,MURRAY,UT,84107,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9845932-5501,Active,Dan Rast Plumbing and Heating Inc.,2016-06-23,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84011,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8440488-5501,Active,OnTheSpotPlumbing LLC,2012-09-20,2025-11-30,restricted,restricted,SANTAQUIN,UT,84655,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1239062-5501,Active,BILL JOHNSON PLUMBING INC.,2003-06-26,2025-11-30,restricted,restricted,Hurricane,UT,84737,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11107632-5501,Active,"Bells Plumbing, L.L.C.",2018-12-28,2025-11-30,restricted,restricted,Plain City,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14200194-5501,Active,Silver Rock Plumbing LLC,2025-01-28,2027-11-30,restricted,restricted,Springville,UT,84663,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,14200194-5501,Active,Silver Rock Plumbing LLC,2025-01-28,2027-11-30,restricted,restricted,Springville,UT,84663,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8835017-5501,Active,Honey Do Plumbing LLC,2013-11-08,2025-11-30,restricted,restricted,MANILA,UT,84046,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9603990-5501,Active,"Connectionz Acquisition, LLC",2015-12-03,2025-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,8636267-5501,Active,"Big Horn Plumbing, LLC",2013-04-09,2025-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6366015-5501,Active,"Apex Mechanical, LLC",2006-10-30,2025-11-30,restricted,restricted,OGDEN,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12205964-5501,Active,"ROAD RUNNER MECHANICAL, LLC",2021-03-17,2025-11-30,restricted,restricted,WEST JORDAN,UT,84084,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,249915-5501,Active,Western States Mechanical Inc,1990-08-21,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,Y,92-56,restricted,P200 - General Plumbing contractor
Contractor With LRF,249396-5501,Active,Carlton Incorporated,1989-08-02,2025-11-30,restricted,restricted,ALPINE,UT,84004,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13241374-5501,Active,SouthValley Plumbing Co.,2023-02-14,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13944173-5501,Active,"Utah Plumbing Solutions, LLC",2024-05-06,2025-11-30,restricted,restricted,Draper,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,321810-5501,Active,"Triple J Homes, LLC",1996-06-06,2025-11-30,restricted,restricted,OGDEN,UT,844056935,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11388447-5501,Active,CG Plumbing LLC,2019-08-20,2025-11-30,restricted,restricted,WOODS CROSS,UT,84087,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14214194-5501,Active,M&S Plumbing LLC,2025-04-03,2027-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13700879-5501,Active,"West US, L.L.C.",2024-01-22,2025-11-30,restricted,restricted,North Salt Lake,UT,84054,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,381105-5501,Active,Wasatch Plumbing & Mechanical LLC,2000-02-07,2025-11-30,restricted,restricted,WILLARD,UT,84340,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9727282-5501,Active,H & S Plumbing LLC,2016-03-31,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12258415-5501,Active,"Professional Plumbing Systems, LLC",2021-04-29,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6965262-5501,Active,"All Purpose Plumbing, LLC",2008-05-02,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13775988-5501,Active,Black Wolf Plumbing LLC,2024-02-27,2025-11-30,restricted,restricted,Clarkston,UT,84305,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,3102056-5501,Active,"MOAB PLUMBING, INC.",2003-08-04,2025-11-30,restricted,restricted,MOAB,UT,84532,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10462395-5501,Active,"Iron Mountain Plumbing, LLC",2017-07-28,2025-11-30,restricted,restricted,Enoch,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13352841-5501,Active,"Frosty's Elite Water Heater Service, LLC",2023-04-27,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5933607-5501,Active,"RTS Management, Inc.",2005-07-26,2025-11-30,restricted,restricted,SYRACUSE,UT,84075,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12937797-5501,Active,H&C Home Services LLC.,2022-07-20,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5414481-5501,Active,"CRAIG'S SERVICES, LLC",2004-01-26,2027-11-30,restricted,restricted,Bountiful,UT,84010,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13848130-5501,Active,Randy's Plumbing & heating,2024-04-01,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,251469-5501,Active,Kevin H Overby,1992-04-21,2025-11-30,restricted,restricted,COTTONWOOD HEIGHTS,UT,841215338,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13911351-5501,Active,"Colossus Plumbing, L.L.C.",2024-05-07,2025-11-30,restricted,restricted,Roy,UT,84067,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4975851-5501,Active,"SORCO PLUMBING & BACKFLOW SERVICES, INC.",2001-10-25,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11698154-5501,Active,Top Flush Plumbing LLC,2020-03-27,2025-11-30,restricted,restricted,SANDY,UT,84070,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5771728-5501,Active,"Webb's Select-A-Service, Inc.",2004-11-17,2025-11-30,restricted,restricted,OGDEN,UT,844034114,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,250037-5501,Active,K. K. Mechanical Inc.,1990-10-17,2025-11-30,restricted,restricted,ROY,UT,84067,restricted,Y,92-17,restricted,P200 - General Plumbing contractor
Contractor With LRF,13545751-5501,Active,Countryside Plumbing Co.,2023-10-25,2025-11-30,restricted,restricted,Fairview,UT,84629,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,364889-5501,Active,"Spendlove Plumbing, Inc.",1998-09-22,2025-11-30,restricted,restricted,HUNTSVILLE,UT,84317,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9364132-5501,Active,"Bachman Brothers Plumbing, LLC",2015-04-01,2025-11-30,restricted,restricted,WEST HAVEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,292027-5501,Active,"Holm's Plumbing, Inc.",1995-06-01,2025-11-30,restricted,restricted,LOGAN,UT,84321,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13944340-5501,Active,Elite Home Services L.L.C,2024-06-04,2025-11-30,restricted,restricted,Ogden,UT,84405,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5927569-5501,Active,Olsen Plumbing Inc.,2005-06-13,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7551977-5501,Active,"H and H Plumbing and Mechanical, Inc",2010-02-09,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,241773-5501,Active,"J & M Plumbing, Inc.",1982-10-01,2025-11-30,restricted,restricted,WEST JORDAN,UT,840884903,restricted,N,,restricted,P200 - General Plumbing contractor
