LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,248636-5501,Active,"Kenny Seng Construction, LLC",1988-05-20,2025-11-30,restricted,restricted,PROVO,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9119774-5501,Active,Cinnamon Creek Construction LLC,2014-08-22,2025-11-30,restricted,restricted,KAYSVILLE,UT,84037,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11881009-5501,Active,Dig and Dump L.L.C.,2020-08-07,2027-11-30,restricted,restricted,Oakley,UT,84055,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11412348-5501,Active,Act Global Americas Inc,2019-09-30,2025-11-30,restricted,restricted,AUSTIN,TX,787274158,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6127056-5501,Active,Action Snowplow & Lawn Care Inc,2006-02-28,2025-11-30,restricted,restricted,KAMAS,UT,84036,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,296254-5501,Active,"Prime Landscape & Design, Inc.",1995-12-13,2025-11-30,restricted,restricted,Mapleton,UT,84664,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12620035-5501,Active,Charlie's Construction & Landscaping LLC,2021-12-22,2025-11-30,restricted,restricted,OGDEN,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12184790-5501,Active,AA SOLUTIONS LLC,2021-03-24,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14145303-5501,Active,"Silver Wolf Contractors, LLC",2024-09-09,2025-11-30,restricted,restricted,Heber City,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11993087-5501,Active,ROYAL FLAMINGO POOLS AND SPAS LLC,2020-10-22,2025-11-30,restricted,restricted,IVINS,UT,84738,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13886892-5501,Active,"JBF Landscaping, LLC",2024-05-31,2025-11-30,restricted,restricted,West Valley City,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14202662-5501,Active,"Decor Landscape, LLC",2025-01-27,2027-11-30,restricted,restricted,American Fork,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,346831-5501,Active,Celestial Landscapes Inc,1997-10-15,2025-11-30,restricted,restricted,COPPERTON,UT,84006,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14013914-5501,Active,Nela Concrete LLC,2024-06-20,2025-11-30,restricted,restricted,Salt Lake City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11901139-5501,Active,TSR LANDSCAPING SERVICES LLC,2020-08-21,2025-11-30,restricted,restricted,KEARNS,UT,84118,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10662697-5501,Active,"Navarro Landscape, LLC",2018-02-01,2025-11-30,restricted,restricted,PROVO,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8425956-5501,Active,"Sunwest Distributing, LLC",2012-11-29,2025-11-30,restricted,restricted,PARK CITY,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12375919-5501,Active,Oberg Irrigation LLC,2021-07-02,2025-11-30,restricted,restricted,Bountiful,UT,84011,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13012419-5501,Active,APC Curb & Gutter LLC,2022-09-14,2025-11-30,restricted,restricted,Perry,UT,84302,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13572094-5501,Active,B&B Pools LLC,2023-10-23,2025-11-30,restricted,restricted,Lewiston,ID,83501,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11710795-5501,Active,"Cedar Lawn Care Services, LLC",2020-03-31,2027-11-30,restricted,restricted,Cedar City,UT,84720,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12203694-5501,Active,DIRT WURX LLC,2021-03-15,2025-11-30,restricted,restricted,Salem,UT,84653,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14184853-5501,Active,Skillminds Limited Liability Partnership,2024-09-30,2025-11-30,restricted,restricted,Salt Lake City,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10343181-5501,Active,Ponderosa Waterscapes LLC,2018-03-26,2025-11-30,restricted,restricted,OREM,UT,84057,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12060090-5501,Active,HK IRRIGATION LLC,2021-01-05,2025-11-30,restricted,restricted,WEST HAVEN,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10992546-5501,Active,Peyuco's Landscaping LLC,2018-09-26,2025-11-30,restricted,restricted,TAYLORSVILLE,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8400292-5501,Active,"H & H Steel Fabricators, Inc.",2014-06-12,2025-11-30,restricted,restricted,ELK RIDGE,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11090831-5501,Active,JB Lake Contracting LLC,2018-12-20,2025-11-30,restricted,restricted,Eagle Mountain,UT,84005,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6252546-5501,Active,"Ag-Trac Enterprises, L.C.",2006-06-26,2025-11-30,restricted,restricted,LOGAN,UT,84321,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13462343-5501,Active,"Mammoth Sports Construction, LLC",2023-07-11,2025-11-30,restricted,restricted,Meriden,KS,66512,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11668640-5501,Active,Buena Vista Landscaping & Sprinklers LLC,2020-02-24,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84116,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12382125-5501,Active,Invictus Floor Coatings LLC,2021-07-09,2025-11-30,restricted,restricted,Lehi,UT,84045,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12273670-5501,Active,K & P Holdings LLC,2021-07-15,2025-11-30,restricted,restricted,HURRICANE,UT,84737,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14063509-5501,Active,J.V.L. Company Services LLC,2024-07-22,2025-11-30,restricted,restricted,Logan,UT,84341,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13383060-5501,Active,American Yard LLC,2023-05-24,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13727807-5501,Active,"Red Desert Landscape and Design, LLC",2024-02-05,2025-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11536909-5501,Active,Triology Construction LLC,2019-12-10,2025-11-30,restricted,restricted,Magna,UT,84044,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13041281-5501,Active,American Eagle Landscaping LLC,2022-09-28,2025-11-30,restricted,restricted,SANDY,UT,84070,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13851216-5501,Active,Manor Residential Sales Group LLC,2024-04-04,2025-11-30,restricted,restricted,Draper,UT,84020,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13475711-5501,Active,Patagon Contractors LLC,2023-08-11,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14058685-5501,Active,Ruben's Excavating LRC LLC,2024-07-15,2025-11-30,restricted,restricted,Ogden,UT,84405,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13166482-5501,Active,Wasatch Aquatic Specialties LLC,2022-12-19,2025-11-30,restricted,restricted,Midway,UT,84049,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11980354-5501,Active,"Western Door and Gate, LLC",2020-11-05,2025-11-30,restricted,restricted,LAS VEGAS,NV,89119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14111627-5501,Active,Wild Construction LLC,2024-08-14,2025-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,229863-5501,Active,Intermountain Ornamental and Fabrication Corp,1911-01-01,2025-11-30,restricted,restricted,WEST JORDAN,UT,840840428,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13765177-5501,Active,Nebo Custom Metal Works,2024-03-07,2025-11-30,restricted,restricted,Mona,UT,84645,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12697226-5501,Active,"M85 Pools & Spa, LLC",2022-02-15,2025-11-30,restricted,restricted,Woods Cross,UT,84087,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8307512-5501,Active,"Landscape Pro of Park City, Inc.",2012-06-04,2025-11-30,restricted,restricted,PARK CITY,UT,84098,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13614334-5501,Active,Landscaping Experts LLC,2023-12-14,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13911632-5501,Active,Rock Design Dryscape LLC,2024-05-03,2025-11-30,restricted,restricted,Clearfield,UT,84089,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12561171-5501,Active,Red Rock Home Exteriors LLC,2021-11-12,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14111887-5501,Active,Paradise Landscaping LLC,2024-08-20,2025-11-30,restricted,restricted,Sunset,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12258287-5501,Active,TAYLOR HOLDINGS LLC LIMITED LIABILITY COMPANY,2021-04-23,2025-11-30,restricted,restricted,COLORADO SPRINGS,CO,80903,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13961297-5501,Active,RGR Sprinkler Repair LLC,2024-05-28,2025-11-30,restricted,restricted,Coalville,UT,84017,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13585759-5501,Active,V-ictoria Legacy Paver LLC,2023-10-26,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8766966-5501,Active,Cruz M Ochoa,2013-08-16,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11624823-5501,Active,Deseret Peak Fence LLC,2020-01-24,2025-11-30,restricted,restricted,GRANTSVILLE,UT,84029,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9740275-5501,Active,H2O Pools & Design LLC,2016-09-28,2025-11-30,restricted,restricted,MERIDIAN,ID,83642,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12926712-5501,Active,Pro Landscaping Utah LLC,2022-08-15,2025-11-30,restricted,restricted,Clearfield,UT,84015,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11109319-5501,Active,"Cranney Construction, LLC",2018-12-31,2025-11-30,restricted,restricted,KAMAS,UT,84036,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11039674-5501,Active,"Service With Integrity, LLC",2018-11-02,2025-11-30,restricted,restricted,Casper,WY,82604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13184999-5501,Active,All Pro Fence LLC,2023-01-03,2025-11-30,restricted,restricted,West Haven,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11471232-5501,Active,"Utah Pool Builder, LLC",2019-10-09,2025-11-30,restricted,restricted,Orem,UT,84058,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12546326-5501,Active,"SplashPads USA, Inc.",2021-11-10,2025-11-30,restricted,restricted,North Salt Lake,UT,84054,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11478910-5501,Active,"JA Fencing, LLC",2019-11-19,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13920086-5501,Active,Long Star Construction LLC,2024-05-08,2025-11-30,restricted,restricted,Tooele,UT,84074,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13007374-5501,Active,Cak Builders LLC,2022-09-08,2025-11-30,restricted,restricted,PLEASANT GROVE,UT,84062,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14200518-5501,Active,Phlex Services LLC,2025-01-10,2027-11-30,restricted,restricted,Cedar City,UT,84721,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13020948-5501,Active,Impression Pro Landscaping LLC,2022-12-29,2025-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14211124-5501,Active,EF Concrete Park City Landscaping LLC,2025-03-26,2027-11-30,restricted,restricted,Coalville,UT,84017,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13502839-5501,Active,Givens Gravel and Dumping Services LLC,2023-08-07,2025-11-30,restricted,restricted,Heber City,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11425452-5501,Active,Hifo Construction Limited Liability Company,2019-08-22,2025-11-30,restricted,restricted,PROVO,UT,84606,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10912117-5501,Active,Rough Country Iron LLC,2018-07-23,2025-11-30,restricted,restricted,PROVO,UT,84606,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,296307-5501,Active,"Grass Plus, Inc.",1995-10-05,2025-11-30,restricted,restricted,EDEN,UT,84310,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14215337-5501,Active,Branch busters LLC,2025-04-10,2027-11-30,restricted,restricted,Morgan,UT,84050,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13512133-5501,Active,HK Fencing LLC,2023-08-07,2025-11-30,restricted,restricted,Clawson,UT,84516,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11429420-5501,Active,"TOP NOTCH LANDSCAPING, L.L.C.",2019-09-17,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13848238-5501,Active,DAHT Pro Concrete LLC,2024-05-03,2025-11-30,restricted,restricted,Millcreek,UT,84124,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14214334-5501,Active,True Roots Landscaping LLC,2025-04-03,2027-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7265194-5501,Active,Steel Creations LLC,2009-02-24,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6975082-5501,Active,Adair's Landscape & Maintenance Corp.,2008-04-23,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9620136-5501,Active,"SLC General Contractor, Inc.",2016-01-06,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11064622-5501,Active,EC Landscaping LLC,2018-11-21,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12282219-5501,Active,"PROFESSIONAL LANDSCAPING, L.L.C.",2021-05-06,2025-11-30,restricted,restricted,LINDON,UT,84042,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14195385-5501,Active,Sage and Stone Landscapes LLC,2024-12-09,2027-11-30,restricted,restricted,Saint George,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10842083-5501,Active,4 Corners Landscaping LLC,2018-05-25,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10581757-5501,Active,Calocha's Drywall LLC,2017-11-03,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12474440-5501,Active,B & B Custom Creations,2021-09-15,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
